"WeekDate","Site","Chl0","EKE0","FSLE0","SSH0","Temp0","Temp200","Temp400","Temp700","Sal0","Sal200","Sal400","Sal700","VelMag0","VelAsp0","CEddyDist0","AEddyDist0","Md","Zc","Me","Kg","Gg","Mb","Pm","Mm","Gm","Dd"
2016-07-31,"BC",0.194874728571429,34.9527738285714,-0.0577673454285714,-0.640877414285714,24.9269781428571,21.3183474285714,15.1451421428571,14.2834932857143,34.0395914285714,34.7998457142857,34.9278442857143,35.4360314285714,0.187618306857143,209.281535385714,205.507113571429,175.651015714286,0,1,0,1,26,0,35,16,4,67
2016-08-07,"BC",0.153374885714286,74.7851756857143,-0.0904336188571429,-0.672908228571429,25.5064367142857,21.3072402857143,13.2279604285714,13.5484775714286,33.70469,34.3688771428571,34.6272657142857,35.2659485714286,0.247122123428571,195.5434468,133.869944285714,151.400306,0,4,0,1,34,0,4,1,18,16
2016-08-14,"BC",0.180113662857143,203.555033357143,-0.116909259571429,-0.6279341,26.7024778571429,22.7648328571429,15.482261,14.3908037142857,33.8693171428571,34.54585,34.8750457142857,35.3250185714286,0.220178334571429,271.005782742857,136.514432142857,228.861055428571,0,6,0,3,79,7,303,1,58,180
2016-08-21,"BC",0.142405585714286,272.346120442857,-0.115256012428571,-0.584201542857143,26.7547378571429,22.2324045714286,13.7457474285714,13.4926318571429,33.9890228571429,34.3172142857143,34.4370428571429,35.01848,0.280302035714286,199.914778114286,211.882282142857,216.771086285714,0,3,0,9,68,17,110,6,61,281
2016-08-28,"BC",0.131513865714286,166.555188128571,-0.0733191682857143,-0.557852171428571,25.9414094285714,22.4193342857143,14.3879222857143,14.5920768571429,33.9170842857143,34.1321328571429,34.2664471428571,34.9100414285714,0.295403719857143,267.356226457143,179.152914857143,204.954881,0,2,0,6,45,3,69,0,12,183
2016-09-04,"BC",0.228593877142857,1306.20903158571,-0.0541640387142857,-0.700365771428571,22.376848,21.5322924285714,13.1481468571429,12.5519188571429,33.9888671428571,34.1326485714286,34.2289271428571,34.8787528571429,0.623279448142857,222.4785133,108.281082142857,261.529845857143,0,4,0,5,49,8,236,2,151,221
2016-09-11,"BC",0.247794861428571,223.823155042857,-0.0622656107142857,-0.6909251,22.7801757142857,22.4558167142857,17.4988828571429,14.6062488571429,34.7263828571429,34.8366142857143,35.05079,35.4265471428571,0.418691853571429,238.637143985714,119.694671142857,247.674879142857,0,3,0,2,27,4,89,0,107,221
2016-09-18,"BC",0.212574325714286,5.81271117142857,-0.0691086195714286,-0.617511557142857,23.4955784285714,22.6997095714286,17.9591228571429,15.4508184285714,34.5796385714286,34.7934157142857,35.1660971428571,35.5227028571429,0.230665569142857,238.781338814286,160.018742428571,229.300599857143,0,16,0,3,172,12,185,6,66,251
2016-09-25,"BC",0.191768055714286,40.4679645571429,-0.101873528857143,-0.702264571428571,22.1914571428571,21.4973281428571,14.895956,13.4016255714286,34.3450871428571,34.4026942857143,34.6846328571429,35.1295014285714,0.383706846571429,237.1878298,174.086212857143,175.406528571429,0,11,0,0,139,3,169,0,59,293
2016-10-02,"BC",0.201874784285714,15.2304317714286,-0.0859385155714286,-0.718304157142857,22.4570344285714,21.9073641428571,15.1057742857143,13.8800095714286,34.2771085714286,34.3982228571429,34.6485157142857,35.1917442857143,0.397263298428571,263.248494842857,193.445727857143,138.049792571429,0,7,0,0,145,10,49,0,88,291
2016-10-09,"BC",0.247637928571429,74.3790250428571,-0.127809980285714,-0.651411814285714,21.9585077142857,21.8750704285714,18.8078805714286,14.2836141428571,34.86353,34.9332142857143,34.94616,35.1055914285714,0.358784596,267.281955542857,255.105429285714,182.473663428571,0,11,0,4,147,1,59,2,13,304
2016-10-16,"BC",0.301622445714286,58.6893762571429,-0.125823904428571,-0.572235114285714,22.3022708571429,22.1265075714286,20.1351914285714,15.4028654285714,34.8712457142857,34.8889157142857,34.9854585714286,35.2573971428571,0.157150382285714,150.971847814286,255.530866428571,269.672408714286,0,5,0,0,27,7,75,0,203,134
2016-10-23,"BC",0.512097774285714,630.022994971429,-0.0947436828571429,-0.606832028571429,19.7886551428571,19.7582301428571,19.3813754285714,15.4637784285714,34.9561342857143,34.9596242857143,35.0068857142857,35.4817071428571,0.388014829571429,180.885857114286,184.398962857143,291.599614857143,0,14,0,0,24,0,6,0,73,344
2016-10-30,"BC",0.525181154285714,406.612372842857,-0.122711198714286,-0.609571685714286,18.7161894285714,18.6910898571429,18.4479788571429,15.7442831428571,34.7673128571429,34.7948614285714,34.9197814285714,35.4800157142857,0.394101104428571,221.916261385714,208.151701142857,274.859951428571,0,7,0,1,24,6,136,8,128,492
2016-11-06,"BC",0.533814264285714,88.0603406857143,-0.088845982,-0.611436514285714,18.8541444285714,18.8449882857143,18.6542151428571,16.3176891428571,34.6496657142857,34.6568671428571,34.70887,35.6089842857143,0.242602033857143,199.869443671429,219.668467,183.987756571429,0,4,0,1,44,14,234,0,71,610
2016-11-13,"BC",0.419668552857143,53.5079804428571,-0.0860333291428571,-0.662120642857143,18.5147622857143,18.5080462857143,18.4087508571429,17.0747941428571,35.1153114285714,35.1209385714286,35.1678842857143,35.6676685714286,0.227431143,192.562013028571,188.389305285714,285.745664714286,0,2,0,1,40,0,257,0,64,362
2016-11-20,"BC",0.353042627142857,67.5385545714286,-0.0772365302857143,-0.667713257142857,17.5437491428571,17.5521031428571,17.5236464285714,17.1500092857143,35.3672971428571,35.3726385714286,35.4090885714286,35.6632657142857,0.234692940857143,182.902623857143,176.515326428571,278.874309857143,0,1,0,1,33,0,128,5,34,512
2016-11-27,"BC",0.346657794285714,177.847613642857,-0.0751511981428571,-0.7190995,16.772676,16.7897807142857,16.7453591428571,16.6308215714286,35.08349,35.0862314285714,35.13788,35.59367,0.358437966714286,226.957737928571,163.933595428571,281.635698714286,0,2,0,2,50,1,123,7,104,496
2016-12-04,"BC",0.31228947,276.3703627,-0.0808497928571429,-0.667857028571429,15.8152271428571,15.8354704285714,15.8806682857143,16.4196132857143,34.7573171428571,34.76646,34.8194157142857,35.3767485714286,0.336731494857143,215.006232785714,194.016868142857,199.250916571429,0,0,0,2,59,7,18,8,82,612
2016-12-11,"BC",0.277092725714286,158.751835185714,-0.0623493135714286,-0.684033171428571,13.7698644285714,13.8135698571429,13.996209,14.5429024285714,34.5586671428571,34.5806442857143,34.7072114285714,35.1514671428571,0.319060692285714,234.422849328571,157.175136428571,167.450788,0,0,0,0,39,5,37,1,47,673
2016-12-18,"BC",0.33743476,74.1825715857143,-0.0832175805714286,-0.6544004,13.8827745714286,13.9270472857143,14.0724318571429,14.4511101428571,34.8517,34.8729985714286,34.9745714285714,35.26176,0.218405147857143,130.853503885714,222.910632857143,164.433354428571,0,8,0,0,30,2,130,4,56,728
2016-12-25,"BC",0.395204361428571,46.3167579142857,-0.0721112602857143,-0.706961814285714,14.0408817142857,14.0742245714286,14.1176887142857,14.2990048571429,34.9726128571429,34.9828085714286,35.01745,35.2076785714286,0.199874209428571,237.877652128571,179.784032857143,195.144302428571,0,3,0,0,138,3,138,8,23,744
2017-01-01,"BC",0.475625927142857,297.840184842857,-0.0787254034285714,-0.66956,12.6098562857143,12.6443185714286,12.6737238571429,13.1103147142857,34.4205142857143,34.4269857142857,34.4507985714286,34.7386785714286,0.318934793428571,195.474600328571,158.322874285714,229.490448857143,0,10,0,0,152,3,22,0,20,846
2017-01-08,"BC",0.480857175714286,373.135914057143,-0.0707699667142857,-0.695539928571429,11.8712442857143,11.9074935714286,11.9445005714286,12.0907722857143,34.8364385714286,34.8413814285714,34.8532242857143,34.9099442857143,0.289221416428571,196.5582617,180.117210714286,199.790891285714,0,5,0,1,113,8,69,8,5,776
2017-01-15,"BC",0.575749514285714,174.8862435,-0.113456635142857,-0.7863833,11.6581802857143,11.6241944285714,11.6477302857143,11.7084731428571,34.9414742857143,34.9441928571429,34.9521685714286,34.9831528571429,0.282215389857143,218.861422657143,281.925880571429,139.959867714286,0,10,0,0,63,1,88,1,3,703
2017-01-22,"BC",0.427537057142857,56.5643704428571,-0.0932403718571429,-0.715130828571429,13.5394638571429,13.5947635714286,13.6260224285714,13.7452788571429,35.1820957142857,35.1911242857143,35.2026857142857,35.2667957142857,0.232115650428571,244.644187928571,301.335976857143,94.1884357142857,0,4,0,0,142,2,182,3,3,605
2017-01-29,"BC",0.219486088571429,697.697298528571,-0.0939623595714286,-0.6806887,14.1286301428571,14.1176302857143,14.107883,14.1897745714286,35.1484257142857,35.1515757142857,35.1631542857143,35.2549871428571,0.246559349,258.258555371429,242.965712714286,50.4913405714286,0,3,0,0,195,0,104,4,9,462
2017-02-05,"BC",0.250697294285714,164.580957342857,-0.105584152,-0.663321771428571,14.8622317142857,14.8842431428571,14.8822595714286,14.8710447142857,35.34647,35.3486,35.3570771428571,35.3829071428571,0.296617035571429,62.6333070142857,313.430269,129.338197857143,0,9,0,0,127,0,41,2,1,310
2017-02-12,"BC",0.494101954285714,119.753603228571,-0.157960818857143,-0.716868271428571,12.9175102857143,12.9390881428571,12.9516858571429,13.0360971428571,34.9538057142857,34.9602528571429,34.9833142857143,35.06828,0.297645376285714,126.034503557143,308.056141,206.940344714286,0,2,0,2,146,7,64,3,1,571
2017-02-19,"BC",0.579614064285714,122.824586214286,-0.0701274797142857,-0.6663389,11.6945274285714,11.719233,12.0230165714286,13.469797,34.2828185714286,34.3005285714286,34.4446271428571,35.1773442857143,0.204434430285714,243.116835842857,166.052706,197.484903,0,7,0,1,152,0,55,0,0,542
2017-02-26,"BC",1.17722303714286,310.5337398,-0.0888193518571429,-0.7178662,10.153141,10.2434694285714,10.8872775714286,12.0832147142857,33.9710571428571,34.0211328571429,34.3662171428571,34.9338114285714,0.450477283571429,222.294577457143,159.672988714286,149.066574714286,0,14,0,1,162,6,54,2,0,757
2017-03-05,"BC",1.08499702857143,178.402304428571,-0.117760725285714,-0.778408857142857,11.2136847142857,11.2333392857143,11.2719931428571,11.4957635714286,35.0759457142857,35.08503,35.1035714285714,35.1890457142857,0.165922020857143,175.443074285714,171.920706428571,208.682360142857,0,11,0,1,321,6,146,8,0,536
2017-03-12,"BC",0.809848517142857,588.453228928571,-0.0674867404285714,-0.767061257142857,11.3031198571429,11.3508301428571,11.3864281428571,11.5196628571429,35.0612,35.0713357142857,35.08713,35.14571,0.320707752857143,187.502222971429,185.800433714286,154.299586428571,0,6,0,0,246,5,90,7,0,928
2017-03-19,"BC",0.468612588571429,404.730605471429,-0.0628755325714286,-0.755428942857143,12.6203892857143,12.5786521428571,12.4816722857143,12.7160578571429,34.7094,34.7196442857143,34.7833457142857,35.1376985714286,0.231491663428571,102.877860142857,231.138206714286,91.5899721428571,0,2,0,0,233,9,116,1,0,1007
2017-03-26,"BC",0.610715531428571,134.591380185714,-0.193540478857143,-0.7322146,10.9629992857143,10.9779731428571,11.1400838571429,11.7769698571429,34.6501242857143,34.6722642857143,34.8096242857143,35.1488871428571,0.330646084142857,82.7176272285714,156.378856857143,164.967419428571,0,4,0,0,395,6,98,5,0,819
2017-04-02,"BC",0.605374798571429,447.555852757143,-0.102733877428571,-0.719721271428571,10.3203321428571,10.1426985714286,9.98873328571429,10.4467605714286,33.8772414285714,33.9437614285714,34.1490428571429,34.5346614285714,0.405180229428571,157.711084485714,138.596437,266.547468714286,0,5,0,0,519,7,229,1,0,729
2017-04-09,"BC",1.22693470285714,45.6435873428571,-0.0540090147142857,-0.773540714285714,9.80566657142857,9.66465657142857,10.316544,11.2214865714286,34.0154328571429,34.1329471428571,34.6330457142857,35.0295185714286,0.182061531,187.627044771429,207.430910142857,280.734586857143,0,6,0,2,361,18,285,8,23,532
2017-04-16,"BC",1.50486728857143,268.080042771429,-0.0702526101428571,-0.743224857142857,11.935581,11.7449571428571,11.6168325714286,12.1859847142857,34.3321842857143,34.4335828571429,34.8230657142857,35.25654,0.317130471714286,279.5005421,214.307031142857,262.646054428571,0,7,0,1,359,13,379,15,4,518
2017-04-23,"BC",0.8768381,74.3887929285714,-0.094605635,-0.659233914285714,12.346118,11.7152965714286,11.567296,12.7683605714286,33.6725871428571,33.8086971428571,34.3159057142857,34.9525657142857,0.178422753857143,206.1464367,235.643043,318.199881714286,0,12,0,2,318,5,257,0,1,615
2017-04-30,"BC",1.01140467714286,42.2707337,-0.085123346,-0.772776328571429,13.0168592857143,12.3827201428571,10.0221754285714,11.2169787142857,33.7823642857143,33.8661514285714,34.2206442857143,34.8720428571429,0.321607271714286,193.137488042857,187.625834428571,320.570320142857,0,8,0,3,216,6,168,5,4,528
2017-05-07,"BC",0.641896421428571,260.045577814286,-0.134875724142857,-0.7535675,14.5732247142857,14.2919121428571,13.1138695714286,13.2245877142857,34.3309842857143,34.51069,34.9267914285714,35.3091928571429,0.371269137857143,247.513844557143,299.947108857143,278.325926285714,0,5,0,2,206,1,288,3,2,765
2017-05-14,"BC",0.69913354,62.0794957428571,-0.0789051537142857,-0.706246857142857,16.015966,15.4028998571429,13.9537458571429,13.4021448571429,34.5320314285714,34.61753,34.8199042857143,35.2545914285714,0.403117991,179.947942357143,164.215726,275.354146142857,0,4,0,1,172,1,104,0,2,352
2017-05-21,"BC",0.569965534285714,73.3800615,-0.0724234217142857,-0.710329857142857,15.7906365714286,14.833315,11.9500122857143,11.9344322857143,34.1115,34.1338585714286,34.4871242857143,34.9430557142857,0.436661985,195.350278357143,194.684606142857,273.253360571429,0,4,0,1,208,2,194,0,21,340
2017-05-28,"BC",0.423096682857143,7.52587521428571,-0.0787555628571429,-0.647151471428571,14.9261792857143,11.9628674285714,9.72609371428571,11.0335858571429,32.9201514285714,33.2350942857143,33.8354471428571,34.6705471428571,0.313384752714286,235.334156528571,227.994231285714,280.493562,0,3,0,0,139,3,307,4,5,459
2017-06-04,"BC",0.432039691428571,17.5701698428571,-0.0963213682857143,-0.621291957142857,15.8016865714286,12.4222234285714,10.3977502857143,11.3876282857143,32.7968585714286,33.6653185714286,34.1599557142857,34.8021257142857,0.302386050428571,212.962408257143,221.061942571429,268.320472428571,0,4,0,0,259,16,327,1,6,398
2017-06-11,"BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-18,"BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-25,"BC",0.369418005,25.18597535,-0.069373534,-0.59886615,20.7667085,16.2735975,11.6599825,11.927389,32.70642,34.11391,34.607695,35.04689,0.2878248275,254.3395257,254.9677135,265.4012075,0,7,0,0,70,0,983.5,0,31.5,91
2017-07-02,"BC",0.448363122857143,63.5653551428571,-0.03974237,-0.631475871428571,22.0780748571429,16.103513,11.6118145714286,11.9458497142857,32.5720542857143,33.8970571428571,34.40644,34.9938342857143,0.240299956285714,218.215667471429,169.354151714286,274.062321285714,0,27,0,0,88,3,353,3,17,240
2017-07-09,"BC",0.397075128571429,154.566579928571,-0.0446881047142857,-0.609394885714286,23.5773434285714,16.9895064285714,11.3881268571429,12.0531937142857,32.4431214285714,33.7899885714286,34.1892228571429,34.8761271428571,0.204911047285714,264.884934985714,255.304376,296.813186571429,0,26,0,0,85,14,427,4,32,186
2017-07-16,"BC",0.429257398571429,33.7762877,-0.0554804971428571,-0.607027671428571,24.5969272857143,15.526431,9.56706642857143,10.831087,31.87205,33.2235171428571,33.6811757142857,34.48874,0.328496415,259.789854014286,229.194598428571,329.529264428571,0,10,0,0,71,24,273,1,9,226
2017-07-23,"BC",0.452727524285714,128.108778814286,-0.0653748107142857,-0.614609642857143,23.5833992857143,16.16665,10.0215538571429,11.2837714285714,32.1721228571429,33.49569,33.8546228571429,34.67813,0.163021625571429,199.9168418,202.978965571429,307.510651428571,0,1,0,0,73,8,46,63,17,223
2017-07-30,"BC",0.387209114285714,500.176404328571,-0.06995173,-0.593251985714286,22.7927115714286,18.968706,11.456087,11.3443834285714,33.0564385714286,33.7045114285714,34.0233457142857,34.5226271428571,0.255245489142857,268.385925571429,371.788148571429,324.109341,0,8,0,0,67,9,211,3,29,148
2017-08-06,"BC",0.343245175714286,640.892225171429,-0.091273859,-0.580033885714286,23.340709,19.649905,12.139096,12.3575385714286,33.4746028571429,34.2011171428571,34.1633214285714,34.7051328571429,0.318090564571429,272.658189285714,224.026816857143,263.458327571429,0,5,0,0,58,12,179,0,65,220
2017-08-13,"BC",0.283451918571429,315.5064857,-0.098421305,-0.570708714285714,23.722628,18.5820342857143,12.6887988571429,13.1395955714286,33.4466014285714,34.2548771428571,34.4732785714286,35.2293942857143,0.284951653714286,171.233045985714,411.024816285714,208.291843714286,0,3,0,0,45,7,221,0,25,149
2017-08-20,"BC",0.343717552857143,51.3480212571429,-0.129389670142857,-0.565342457142857,24.4043147142857,17.2075232857143,11.992215,13.0337622857143,32.2912528571429,33.7948542857143,34.0826014285714,35.0536814285714,0.206233931142857,155.598984157143,268.722510714286,306.171208714286,0,6,0,0,58,15,169,0,48,183
2017-08-27,"BC",0.408363187142857,37.0438518,-0.0859947624285714,-0.536028142857143,22.5387172857143,19.3770462857143,10.4013254285714,11.4043912857143,32.9006714285714,33.3507371428571,33.7274071428571,34.4082328571429,0.299079119285714,249.604362185714,263.133750714286,226.828125428571,0,9,0,0,84,10,84,0,9,211
2017-09-03,"BC",0.376155282857143,103.621429657143,-0.0595318498571429,-0.547817385714286,22.2749022857143,21.4801191428571,12.4661075714286,12.8028444285714,33.8959128571429,34.0503985714286,34.1106671428571,34.6633757142857,0.163319017285714,133.278347042857,287.000714285714,159.470806,0,10,0,0,52,10,149,2,114,219
2017-09-10,"BC",0.251116818571429,469.699292171429,-0.0542813428571429,-0.513283171428571,21.8453268571429,21.0588061428571,15.0829217142857,14.0382322857143,34.2563557142857,34.4195328571429,34.48476,35.0081628571429,0.157480759142857,233.948132471429,366.425929714286,175.109879857143,0,3,0,0,79,7,242,0,29,223
2017-09-17,"BC",0.250626067142857,191.505970171429,-0.0710067212857143,-0.551049771428571,21.392904,20.8052144285714,15.6194317142857,13.171923,34.1373385714286,34.2374585714286,34.25898,34.5711014285714,0.407850067714286,266.710023714286,234.258957571429,320.260257714286,0,2,0,0,155,11,87,2,92,214
2017-09-24,"BC",0.285532627142857,83.0051220285714,-0.0553509965714286,-0.569076542857143,21.021247,20.1817401428571,16.3479341428571,13.7736088571429,34.1339642857143,34.1901114285714,34.4496871428571,34.9079385714286,0.296232157285714,213.568046614286,190.618044285714,264.077920428571,0,4,0,0,81,21,104,0,22,248
2017-10-01,"BC",0.292075647142857,205.723860614286,-0.0570584684285714,-0.556130057142857,20.056252,19.655288,13.8460815714286,13.684369,34.18861,34.2319214285714,34.3298471428571,34.8167257142857,0.183581552,192.287518542857,211.307188285714,302.278039,0,2,0,0,17,25,136,0,96,54
2017-10-08,"BC",0.315776171428571,146.407880471429,-0.0653310931428571,-0.5128506,20.6974561428571,19.6313407142857,13.3756805714286,13.5515972857143,33.6757742857143,33.7590071428571,33.9390771428571,34.5885771428571,0.231642620571429,150.876987571429,245.856857857143,272.182134857143,0,8,0,0,57,8,6,1,124,100
2017-10-15,"BC",0.287772772857143,24.5945285714286,-0.0600808158571429,-0.527560685714286,19.8681554285714,19.3584072857143,13.1662402857143,12.9485135714286,33.6807685714286,33.7879871428571,33.9687528571429,34.3212571428571,0.193231605285714,212.137039528571,220.759079857143,264.465381857143,0,8,0,0,41,8,122,0,64,156
2017-10-22,"BC",0.715178664285714,35.4044272285714,-0.097367552,-0.594825157142857,18.4221011428571,18.1399571428571,15.4691044285714,13.9301812857143,34.1261685714286,34.2133242857143,34.4392914285714,35.0713914285714,0.244824348285714,205.4511461,177.458536285714,287.366284285714,0,4,0,0,22,0,36,0,188,137
2017-10-29,"BC",0.867417225714286,224.151453657143,-0.0647674117142857,-0.643117985714286,18.2689785714286,18.2691074285714,16.9803388571429,14.7776764285714,34.4428685714286,34.5766628571429,34.7835571428571,35.3180328571429,0.397864463285714,208.853468185714,174.042984857143,171.212946285714,0,17,0,0,7,10,206,5,128,138
2017-11-05,"BC",0.675937125714286,53.5025584428571,-0.0695790602857143,-0.661788285714286,17.9639251428571,17.9263665714286,17.399864,15.084483,34.5849328571429,34.59096,34.6735157142857,35.3917685714286,0.372422295142857,227.887199557143,182.941187,179.090478571429,0,4,0,0,28,15,39,0,69,344
2017-11-12,"BC",0.537866467142857,52.1652081714286,-0.0576593521428571,-0.6601531,17.6158595714286,17.5951271428571,17.5293497142857,15.8760274285714,34.8442971428571,34.8504185714286,34.9013657142857,35.4027485714286,0.402457171,193.447632942857,198.906744428571,196.682204571429,0,1,0,0,79,27,97,0,148,384
2017-11-19,"BC",0.502812487142857,43.6904350571429,-0.0701688172857143,-0.608418157142857,16.6999094285714,16.6826004285714,16.6197454285714,16.0499167142857,34.6860085714286,34.68893,34.7162542857143,35.2567657142857,0.256282031,256.503468485714,215.067439285714,219.770852428571,0,6,0,0,29,7,141,0,81,474
2017-11-26,"BC",0.464619127142857,290.8357981,-0.0737658607142857,-0.599346985714286,16.0964441428571,16.0901197142857,16.0866114285714,15.7029082857143,34.5567585714286,34.5944942857143,34.7524357142857,35.3911714285714,0.169867151571429,245.262708842857,227.956209285714,287.497911285714,0,3,0,0,92,3,58,3,31,568
2017-12-03,"BC",0.447882848571429,183.2097329,-0.0798696181428571,-0.586417542857143,15.445208,15.441376,15.4938985714286,16.11222,34.5767114285714,34.5822828571429,34.6150271428571,35.2637057142857,0.285951438142857,259.7129896,207.624381142857,208.901024142857,0,10,0,0,66,3,8,0,32,304
2017-12-10,"BC",0.40904176,39.5714455857143,-0.0761561518571429,-0.599382371428571,13.9535742857143,13.9788458571429,14.039784,15.4794221428571,34.2891357142857,34.3002528571429,34.3387014285714,35.2337242857143,0.241195831857143,179.767204114286,145.364794714286,74.7453821428571,0,11,0,0,50,6,97,1,38,468
2017-12-17,"BC",0.337146928571429,89.8840131142857,-0.0706124361428571,-0.634553928571429,14.02212,14.0158205714286,14.0305912857143,14.5444261428571,34.2898214285714,34.2942414285714,34.3190614285714,34.7114742857143,0.311847916714286,195.086821885714,187.384324571429,214.474230428571,0,3,0,0,35,10,55,1,26,461
2017-12-24,"BC",0.284802707142857,385.821087442857,-0.0591528715714286,-0.658460057142857,13.03692,13.0735948571429,13.0813847142857,13.526574,34.4653257142857,34.4676685714286,34.4737857142857,34.7025871428571,0.323983654142857,212.945010814286,162.999203428571,255.047782142857,0,9,0,0,37,9,109,2,14,543
2017-12-31,"BC",0.24563304,305.223898657143,-0.0555688285714286,-0.677493242857143,12.4994195714286,12.547102,12.5886847142857,12.7498611428571,34.6637171428571,34.6713314285714,34.69275,34.7747328571429,0.398869888142857,184.856232971429,196.766316428571,180.304812428571,0,8,0,0,49,3,136,0,1,503
2018-01-07,"BC",0.253617594285714,109.349066385714,-0.101468430857143,-0.670012157142857,12.5388255714286,12.5465784285714,12.5571724285714,12.6202142857143,34.8943242857143,34.8985771428571,34.9055171428571,34.94522,0.188671478428571,168.882871971429,126.109040714286,198.087884142857,0,14,0,0,67,1,220,8,0,399
2018-01-14,"BC",0.339783288571429,84.1264763571429,-0.101736223428571,-0.658069728571429,12.4040415714286,12.4215624285714,12.4374605714286,12.5040144285714,34.8227557142857,34.8254314285714,34.8355642857143,34.8760314285714,0.157797621714286,209.161220014286,193.205491714286,227.866227714286,0,20,0,0,145,3,49,0,3,655
2018-01-21,"BC",0.319934418571429,85.1553191142857,-0.0883158267142857,-0.716568214285714,12.3928687142857,12.3879391428571,12.433884,12.7855757142857,34.7318585714286,34.73697,34.7691371428571,34.9753571428571,0.376994939571429,233.642306942857,225.774012857143,250.800581142857,0,15,0,0,174,8,128,3,0,406
2018-01-28,"BC",0.437193348571429,39.5091402571429,-0.0656711912857143,-0.724802528571429,11.4379855714286,11.4894574285714,11.563453,11.8497432857143,34.7359385714286,34.7430142857143,34.7849928571429,34.9084571428571,0.311726045857143,235.219946071429,155.699972571429,251.797884142857,0,25,0,0,254,7,113,2,1,543
2018-02-04,"BC",0.554229582857143,15.3805096142857,-0.0480940312857143,-0.708321342857143,10.3902421428571,10.3707801428571,10.3815824285714,10.4316728571429,34.5560414285714,34.5633514285714,34.5752857142857,34.6114985714286,0.271246951857143,263.071858357143,132.377369142857,281.607385142857,0,25,0,0,156,17,121,4,2,661
2018-02-11,"BC",0.878017548571429,111.822931971429,-0.0628097241428571,-0.729638957142857,10.7577758571429,10.7669658571429,10.762331,11.3419984285714,34.5864514285714,34.5954185714286,34.6217985714286,34.8872471428571,0.294418398714286,204.836858214286,141.568979428571,290.998135285714,0,17,0,0,274,0,106,3,5,598
2018-02-18,"BC",1.22846648,144.825227785714,-0.0619582,-0.723417285714286,11.5738082857143,11.5654122857143,11.3684582857143,12.3913274285714,34.2208585714286,34.2269085714286,34.31891,34.9752942857143,0.323452727142857,216.004086957143,236.041771285714,295.739052,0,16,0,0,302,8,83,1,2,702
2018-02-25,"BC",1.23802179714286,30.2239855428571,-0.0835856508571429,-0.683213314285714,11.221908,11.2436721428571,11.330571,12.5210277142857,34.3453657142857,34.3551171428571,34.4464357142857,34.9556685714286,0.347082087571429,202.983259042857,187.339845285714,244.306311857143,0,32,0,0,82,5,257,1,1,519
2018-03-04,"BC",0.70943394,573.559154157143,-0.0565352962857143,-0.662308514285714,12.109147,12.127001,12.100829,12.1144475714286,34.7433685714286,34.7461828571429,34.7650771428571,34.8507357142857,0.476977570714286,209.639316228571,417.345349142857,174.591010857143,0,13,0,0,93,7,183,5,0,650
2018-03-11,"BC",0.316831925714286,704.066690142857,-0.112728425857143,-0.813530742857143,12.9044847142857,12.9389312857143,12.9552928571429,13.0186028571429,35.2526871428571,35.2560442857143,35.2711657142857,35.3370385714286,0.558354012142857,222.3262951,228.947003285714,248.257462571429,0,19,0,0,305,7,323,9,2,615
2018-03-18,"BC",0.27090975,918.647338057143,-0.0655292308571429,-0.817705,11.7451102857143,11.7434261428571,11.8017355714286,12.217623,34.8073685714286,34.8145142857143,34.8624171428571,35.1075114285714,0.682089677142857,230.329719285714,169.110710857143,257.977268,0,24,0,0,131,10,357,5,5,392
2018-03-25,"BC",0.375176202857143,621.734146214286,-0.0992626851428571,-0.778717085714286,10.9717094285714,10.9700292857143,11.0761075714286,11.6245778571429,34.6540857142857,34.6690628571429,34.7471142857143,35.0801085714286,0.697317400714286,234.201292442857,175.824641428571,179.760721428571,0,9,0,0,174,8,348,9,4,667
2018-04-01,"BC",0.377760442857143,651.278730285714,-0.106950189285714,-0.780921957142857,12.631794,12.636402,12.8373227142857,12.9974028571429,35.0386185714286,35.0587085714286,35.2205728571429,35.4524914285714,0.489625827142857,213.755174771429,183.550034285714,183.398980142857,0,18,0,0,367,7,251,1,7,336
2018-04-08,"BC",0.48215088,728.398803114286,-0.084942684,-0.8299601,11.445866,11.3829495714286,11.3200644285714,11.8706771428571,34.5634714285714,34.6081214285714,34.7593128571429,35.2083428571429,0.620597040142857,227.5185468,236.907924857143,185.955819142857,0,6,0,0,530,6,914,0,2,322
2018-04-15,"BC",0.761948494285714,438.0732868,-0.126578029571429,-0.801390885714286,12.020167,11.9828174285714,12.0100645714286,12.6298548571429,34.6599128571429,34.6906814285714,34.9395685714286,35.46383,0.429751236714286,242.582502571429,354.014257428571,258.207638571429,0,7,0,0,532,14,146,11,3,519
2018-04-22,"BC",1.24489850428571,416.9274159,-0.063026991,-0.799519057142857,14.0274445714286,13.6654862857143,12.8952655714286,12.5328098571429,34.8740771428571,34.8945171428571,34.9784371428571,35.3095242857143,0.395406642142857,250.944563842857,154.04637,312.281115857143,0,3,0,0,520,2,262,0,1,488
