"Date","Pres","Site","GSLat","GSDist","Slope","Aspect","AEddyDist0","CEddyDist0","Chl0","EKE0","FSLE0","Sal0","SSH0","Temp0","VelAsp0","VelMag0"
"16922"," 0.0000000","HZ","36.54980"," 979.518812"," 8.3414060","163.97186"," 65.461578","212.871937","0.57743530","2.090557e+02","-0.078340159","34.27849","-0.7094315902","10.756409","310.22490263","0.304646120"
"16923"," 0.0000000","HZ","36.62948"," 979.518812"," 8.3414060","163.97186"," 76.584491","225.230424","0.59991440","1.150827e+02","-0.062008974","34.06922","-0.7215530830"," 9.131879","289.74945031","0.410092307"
"16924"," 0.0000000","HZ","36.78884"," 973.382349"," 8.3414060","163.97186"," 71.872559","223.416940","0.62239349","1.168950e+02","-0.059161749","33.46646","-0.7245806271"," 8.013100","271.84163948","0.176252918"
"16925"," 0.0000000","HZ","36.54980"," 967.287341"," 8.3414060","163.97186"," 72.808466","219.995529","0.64487259","3.884196e+01","-0.035207835","32.46323","-0.6709777605"," 7.490466","256.79812931","0.537636301"
"16926"," 0.0000000","HZ","36.39044"," 967.287341"," 8.3414060","163.97186"," 68.873875","221.122970","0.66735168","2.517414e+01","-0.038031224","32.51942","-0.6760426459"," 8.005178","297.04204716","0.011873603"
"16927"," 0.0000000","HZ","36.47012"," 955.224874"," 8.3414060","163.97186"," 65.626187","280.919627","0.68983078","5.214377e+00","-0.062329768","32.72566","-0.6884635870"," 9.366305","163.89766789","0.278045420"
"16928"," 0.0000000","HZ","36.39044"," 973.382349"," 8.3414060","163.97186"," 64.891717","281.506654","0.71230988","1.394452e+01","-0.063891435","33.36346","-0.7416174103","11.280211","295.20454850","0.110853564"
"16929"," 0.0000000","HZ","36.39044"," 973.382349"," 8.3414060","163.97186"," 65.496417","280.665689","0.67009324","2.161484e+01","-0.073100690","33.27755","-0.7371143854","10.340712"," 72.49855538","0.283619865"
"16930"," 0.5380000","HZ","36.47012"," 967.287341"," 8.3414060","163.97186","121.175661","270.526087","1.36734033","2.996263e+01","-0.075780796","33.04937","-0.7261557875"," 9.084349"," 82.91124544","0.123396191"
"16931"," 0.0000000","HZ","36.54980"," 973.382349"," 8.3414060","163.97186","123.027649","255.398358","1.39834277","8.657131e+00","-0.076392258","33.06679","-0.7336119558"," 8.889361"," 49.53246103","0.180977375"
"16932"," 0.0000000","HZ","36.70916"," 955.224874"," 8.3414060","163.97186","125.643206","253.944622","1.42934522","1.528327e+01","-0.083705090","32.77111","-0.7587019651"," 8.410447","189.77721032","0.216510099"
"16933"," 0.0000000","HZ","36.78884"," 979.518812"," 8.3414060","163.97186","129.887470","247.869712","1.63544008","8.826401e+01","-0.092333454","32.77324","-0.7458693287"," 8.924190","182.63619692","0.157541659"
"16934"," 0.0000000","HZ","36.86853"," 967.287341"," 8.3414060","163.97186","134.857397","252.044236","0.77696529","2.840953e+02","-0.077781425","32.66405","-0.7493719266"," 9.743205","243.34470196","0.144292583"
"16935"," 0.0000000","HZ","36.78884"," 998.169232"," 8.3414060","163.97186","141.502999","252.065033","1.10958752","5.667655e+02","-0.070396771","32.51027","-0.7336927132"," 9.457705","167.71377889","0.330529492"
"16936"," 0.5380000","HZ","36.86853"," 979.518812"," 8.3414060","163.97186","147.044145","252.165055","1.44220975","6.094873e+02","-0.092152265","32.67147","-0.7397218474"," 9.114879","167.92641265","0.269207024"
"16937"," 0.0000000","HZ","36.70916"," 955.224874"," 8.3414060","163.97186"," 33.625518","233.824751","1.29497213","8.142285e+02","-0.128815715","32.85403","-0.7328161393"," 9.030289","163.23393628","0.581677405"
"16938"," 0.0000000","HZ","36.86853","1036.488870"," 8.3414060","163.97186"," 59.551127","231.792918","1.14773451","5.038335e+02","-0.100048431","32.65862","-0.7316374820"," 8.528044","174.36173417","0.228464216"
"16939"," 0.0000000","HZ","36.94821","1010.796251"," 8.3414060","163.97186"," 38.445434","224.522839","1.00049689","4.540840e+02","-0.116900183","32.64309","-0.7256004090"," 7.032835","213.88963462","0.310531324"
"16940"," 0.0000000","HZ","36.94821","1004.463886"," 8.3414060","163.97186"," 33.354542","260.329718","0.85325927","1.972363e+02","-0.106492020","32.70698","-0.6912632788"," 8.602460","263.21616729","0.098790170"
"16941"," 0.0000000","HZ","36.94821"," 998.169232"," 8.3414060","163.97186"," 24.293154","265.655112","0.70602165","8.728537e+01","-0.102395278","32.70054","-0.6874949540"," 8.377243","197.74323451","0.251152299"
"16942"," 0.0000000","HZ","37.10757","1004.463886"," 8.3414060","163.97186"," 28.681452","277.210132","0.89429102","5.299027e+01","-0.098194988","32.56025","-0.6849614974"," 8.789902","221.50253347","0.265861478"
"16943"," 0.0000000","HZ","37.10757"," 991.913010"," 8.3414060","163.97186"," 28.996294","222.049823","1.08256040","3.578046e+01","-0.098427790","32.53432","-0.6837794809"," 9.272578","272.60431957","0.323450881"
"16944"," 0.0000000","HZ","37.10757"," 991.913010"," 8.3414060","163.97186"," 23.875245","216.787596","1.27082977","2.348556e+01","-0.093968046","32.65210","-0.7020506959"," 8.895553","171.46128716","0.179317354"
"16945"," 0.0000000","HZ","37.18725"," 979.518812"," 8.3414060","163.97186"," 31.994013","208.711711","1.45909914","5.167721e+00","-0.120075162","32.37528","-0.5819404342","10.133302","339.10134681","0.072265552"
"16946"," 0.0000000","HZ","37.34661"," 991.913010"," 8.3414060","163.97186","158.511596","167.312967","1.55315912","3.246350e+01","-0.142993548","32.38138","-0.6639448612","10.022681","210.35833952","0.205484272"
"16947"," 0.5380000","HZ","37.10757"," 991.913010"," 8.3414060","163.97186","102.982015","137.601015","1.64721909","3.406624e+01","-0.135064442","32.38357","-0.6395798839","10.251967","190.61589400","0.035642566"
"16948"," 0.5380000","HZ","37.18725"," 967.287341"," 8.3414060","163.97186","105.927482","155.713146","1.74127907","7.680349e+01","-0.125429549","32.38897","-0.6745854100","11.500179","188.10181137","0.123680711"
"16949"," 0.0000000","HZ","36.86853"," 961.234581"," 8.3414060","163.97186","104.899963","140.766575","1.63261023","2.699380e+01","-0.147601666","32.40381","-0.6462104302","11.456801","128.76995234","0.290268852"
"16950"," 0.0000000","HZ","36.70916"," 973.382349"," 8.3414060","163.97186","103.917067","138.844053","1.58098210","5.131150e+01","-0.164533297","32.41790","-0.6888731255","11.344072","200.61920813","0.137407080"
"16951"," 0.5380000","HZ","36.94821"," 967.287341"," 8.3414060","163.97186","102.966573","136.509038","1.52935398","4.864922e+01","-0.158013830","32.32864","-0.6362042283","10.855189","280.30949930","0.050457199"
"16952"," 0.0000000","HZ","36.86853"," 967.287341"," 8.3414060","163.97186","102.063085","135.645145","1.47772585","3.930838e+01","-0.148177185","32.29831","-0.6375609103","10.291029","215.76194756","0.169701156"
"16953"," 0.0000000","HZ","36.86853"," 967.287341"," 8.3414060","163.97186","120.580004","134.775817","1.42609772","4.438066e+01","-0.126641337","32.40571","-0.6888911211","11.370958","253.20239027","0.256035893"
"16954"," 0.0000000","HZ","36.94821"," 961.234581"," 8.3414060","163.97186"," 97.385428","132.585955","0.69887498","4.341619e+01","-0.102425452","33.01990","-0.6321683846","12.391948","239.72616660","0.213458397"
"16955"," 0.0000000","HZ","37.02789"," 973.382349"," 8.3414060","163.97186","225.414625","129.635404","0.80678949","2.919855e+01","-0.096136668","33.08525","-0.6333704716","12.220397","218.63720349","0.103095597"
"16956"," 0.0000000","HZ","36.94821"," 961.234581"," 8.3414060","163.97186","216.904457","128.320957","0.91470399","3.119028e+01","-0.087155653","33.04219","-0.6048073378","12.997073","271.53692716","0.099978109"
"16957"," 0.0000000","HZ","37.10757"," 961.234581"," 8.3414060","163.97186","143.975198","129.485466","1.02261850","6.064977e+01","-0.055626725","32.99326","-0.6130896681","11.443494","229.98152962","0.143689938"
"16958"," 0.0000000","HZ","37.18725"," 961.234581"," 8.3414060","163.97186"," 92.434016","131.824798","1.13053301","3.307378e+01","-0.039381106","32.99023","-0.6289031485","12.126034","112.55863714","0.279174801"
"16959"," 0.0000000","HZ","37.02789"," 961.234581"," 8.3414060","163.97186"," 88.117070","131.565669","1.23844752","1.182749e+02","-0.055094347","32.89164","-0.6007167652","12.009971","223.94415268","0.292259631"
"16960"," 0.0000000","HZ","37.02789"," 973.382349"," 8.3414060","163.97186","135.304455","128.618577","1.34636202","2.012365e+02","-0.092392250","33.01727","-0.6525224178","11.882073","273.36412015","0.205948807"
"16961"," 0.0000000","HZ","37.02789"," 973.382349"," 8.3414060","163.97186","138.365015","134.734624","1.13919690","2.055739e+02","-0.101050226","32.89572","-0.6493251172","10.636942","164.79367905","0.221568677"
"16962"," 0.0000000","HZ","37.18725"," 967.287341"," 8.3414060","163.97186","141.443011","254.062849","1.49905595","1.915230e+02","-0.095477668","32.86684","-0.6868699727","10.005411","198.40102422","0.285933319"
"16963"," 0.0000000","HZ","36.94821"," 973.382349"," 8.3414060","163.97186","141.724663","259.173710","1.46726222","1.958157e+02","-0.077837911","33.05316","-0.6836349813","10.510372","191.64940697","0.121439689"
"16964"," 0.0000000","HZ","37.10757"," 961.234581"," 8.3414060","163.97186","142.813195","264.288070","1.43546848","1.752001e+02","-0.098471214","32.97306","-0.6696673009","11.704828","181.59016910","0.193672331"
"16965"," 0.5380000","HZ","36.86853"," 973.382349"," 8.3414060","163.97186","139.410569","261.791374","1.40367475","9.032210e+01","-0.081346169","33.32696","-0.6653678101","11.216146","101.34122667","0.044159059"
"16966"," 0.0000000","HZ","36.86853"," 955.224874"," 8.3414060","163.97186","136.460362","250.876420","0.91050986","7.145284e+01","-0.058891812","33.25055","-0.6902428670","10.263348","166.00495342","0.204768581"
"16967"," 0.0000000","HZ","37.10757"," 973.382349"," 8.3414060","163.97186","139.576917","242.639868","1.23714516","2.201398e+01","-0.064813982","33.30718","-0.6683941451","11.017810","128.31228664","0.098990777"
"16968"," 0.0000000","HZ","37.18725"," 973.382349"," 8.3414060","163.97186","130.099751","243.705966","0.83260632","2.078610e+01","-0.043623171","33.26716","-0.6857511520","11.361811","219.39164043","0.078718333"
"16969"," 0.0000000","HZ","36.70916"," 955.224874"," 8.3414060","163.97186","129.856811","236.638562","0.59336747","1.008497e+02","-0.019425215","33.62645","-0.7244706592","12.608496","306.49050742","0.105516455"
"16970"," 0.0000000","HZ","36.86853"," 949.259042"," 8.3414060","163.97186","148.949751","229.802387","0.53741211","2.308740e+02","-0.040295505","33.54655","-0.6791693086","13.918853","296.90721594","0.082997516"
"16971"," 0.0000000","HZ","36.78884"," 955.224874"," 8.3414060","163.97186","130.403194","230.542579","0.51778798","3.884670e+02","-0.035105604","33.34234","-0.6610438272","15.318371","330.44410863","0.299742905"
"16972"," 0.0000000","HZ","36.86853","1004.463886"," 8.3414060","163.97186","113.903555","215.878799","0.52576515","3.317663e+02","-0.052413510","33.06703","-0.6289450658","15.789069","351.01230596","0.276156015"
"16973"," 0.0000000","HZ","37.10757"," 973.382349"," 8.3414060","163.97186","104.279093","218.012361","0.52275018","3.133474e+02","-0.045991564","32.96420","-0.6211679628","14.888440","  0.78954529","0.206802149"
"16974"," 0.0000000","HZ","36.94821"," 973.382349"," 8.3414060","163.97186","106.587552","211.630196","0.51973521","1.772248e+02","-0.041193479","32.93490","-0.7011326893","12.840064"," 70.66573328","0.222846353"
"16975"," 0.0000000","HZ","36.70916"," 979.518812"," 8.3414060","163.97186","108.023829","206.732089","0.51672024","2.352341e+02","-0.040273979","33.60664","-0.6857824981","14.179650"," 81.69703127","0.122997638"
"16976"," 0.0000000","HZ","36.94821"," 979.518812"," 8.3414060","163.97186","109.475451","215.539450","0.51059567","7.748439e+01","-0.044904907","33.44415","-0.6726000160","15.151779","319.39162714","0.073063724"
"16977"," 0.0000000","HZ","36.70916"," 973.382349"," 8.3414060","163.97186","110.912511","225.761657","0.50447111","1.373854e+02","-0.044222362","33.38333","-0.6399382417","14.573534"," 25.38768315","0.352365860"
"16978"," 0.5380000","HZ","36.94821"," 973.382349"," 8.3414060","163.97186","112.508967","169.192807","0.49834654","1.442446e+02","-0.043853061","33.34075","-0.6903777468","14.094664","158.48174700","0.233332867"
"16979"," 0.0000000","HZ","37.02789"," 967.287341"," 8.3414060","163.97186","127.666036","170.530089","0.49222198","1.712132e+02","-0.040631938","33.21277","-0.6614498954","14.475670"," 42.77933621","0.235483422"
"16980"," 0.0000000","HZ","36.86853"," 973.382349"," 8.3414060","163.97186","136.386254","166.851703","0.46329412","1.643238e+01","-0.036925228","33.13864","-0.6893090828","15.512144"," 83.88349015","0.078782264"
"16981"," 1.0760000","HZ","36.94821"," 949.259042"," 8.3414060","163.97186","143.475066","159.591056","0.45861874","6.268005e+01","-0.038752789","32.92710","-0.6440365571","16.648187"," 43.36545729","0.108533585"
"16982"," 0.5380000","HZ","36.86853"," 973.382349"," 8.3414060","163.97186","140.653497","235.123249","0.45394335","8.634278e+01","-0.045968939","32.78240","-0.6620438390","17.072393","200.30053922","0.095521900"
"16983"," 0.0000000","HZ","36.94821"," 973.382349"," 8.3414060","163.97186","136.552100","232.886717","0.44926797","2.396519e+01","-0.042687255","32.62668","-0.6673726508","15.927090","310.53542294","0.089758545"
"16984"," 0.0000000","HZ","36.94821"," 955.224874"," 8.3414060","163.97186","130.700547","233.193495","0.44459259","2.952867e+01","-0.045247125","32.64403","-0.6323459397","16.530716"," 15.46748351","0.297912449"
"16985"," 0.0000000","HZ","37.02789"," 973.382349"," 8.3414060","163.97186","129.410331","228.358353","0.43991720","4.544219e+01","-0.039598792","32.83767","-0.6471423472","16.347743","192.07445224","0.187102589"
"16986"," 0.0000000","HZ","37.10757"," 955.224874"," 8.3414060","163.97186","128.527648","224.482497","0.43524182","3.283797e+01","-0.037356039","32.95790","-0.6545912441","16.268821","348.55644264","0.138248308"
"16987"," 0.0000000","HZ","37.02789"," 973.382349"," 8.3414060","163.97186","125.971583","245.636838","0.41125238","7.403222e+00","-0.040945521","32.96307","-0.6426310872","16.734706","135.87969075","0.092797261"
"16988"," 0.5380000","HZ","37.34661"," 955.224874"," 8.3414060","163.97186","120.540785","215.601704","0.38726294","1.049171e+01","-0.042019733","32.89520","-0.6654965147","16.121154","120.42499644","0.036524577"
"16989"," 0.0000000","HZ","37.10757"," 973.382349"," 8.3414060","163.97186","125.931184","184.027505","0.35406736","7.988964e+01","-0.126451778","32.90303","-0.6660345011","16.592367","213.26930647","0.166516289"
"16990"," 0.0000000","HZ","37.34661"," 973.382349"," 8.3414060","163.97186","126.927167","190.322461","0.32087177","3.557211e+01","-0.086493798","33.05819","-0.6215905814","17.937647","191.54018908","0.240196938"
"16991"," 0.5380000","HZ","37.34661"," 973.382349"," 8.3414060","163.97186","128.434755","206.038784","0.28767619","9.356840e+01","-0.065674544","33.10529","-0.6316962431","17.537870","236.18824789","0.278831229"
"16992"," 0.0000000","HZ","37.10757"," 973.382349"," 8.3414060","163.97186","122.779383","202.543117","0.25448061","5.382905e+01","-0.062005129","32.87275","-0.5876755978","17.396846","296.98231893","0.238628527"
"16993"," 0.0000000","HZ","37.26693"," 973.382349"," 8.3414060","163.97186","120.105714","204.332591","0.22128503","1.045677e+01","-0.047184457","32.65792","-0.6004283947","18.338903","200.29426041","0.209282827"
"16994"," 0.0000000","HZ","37.18725"," 967.287341"," 8.3414060","163.97186","114.447769","209.700924","0.19627368","9.603359e-01","-0.033314885","32.60703","-0.5890597983","18.262850","225.59171443","0.110353666"
"16995"," 0.0000000","HZ","37.26693"," 973.382349"," 8.3414060","163.97186","104.048143","216.050563","0.20851741","1.085445e+01","-0.047569243","32.68453","-0.6010974368","17.458084","206.96052367","0.070403714"
"16996"," 0.0000000","HZ","37.26693"," 955.224874"," 8.3414060","163.97186","100.265340","221.555739","0.17819329","6.585730e+00","-0.057309886","32.76347","-0.5756931853","18.498227"," 49.08703447","0.046026433"
"16997"," 0.0000000","HZ","37.50598"," 961.234581"," 8.3414060","163.97186","100.607046","229.191614","0.19078974","2.769324e+01","-0.073553861","32.81528","-0.6004596356","18.849986","128.62659624","0.147447094"
"16998"," 0.0000000","HZ","37.34661"," 979.518812"," 8.3414060","163.97186","104.246539","297.676405","0.20338619","1.297191e+01","-0.049770451","32.79409","-0.5884450480","19.357942","217.57621040","0.046130005"
"16999"," 0.0000000","HZ","37.42629","1004.463886"," 8.3414060","163.97186","110.519959","250.563279","0.20834785","3.972982e+00","-0.029354881","32.71459","-0.5708830118","19.528245","316.21475873","0.177965482"
"17000"," 0.0000000","HZ","37.50598"," 979.518812"," 8.3414060","163.97186","114.254521","247.533076","0.21330951","6.883431e+00","-0.028291421","32.67729","-0.5965790296","18.996081","214.37676811","0.082142263"
"17001"," 0.0000000","HZ","37.18725"," 967.287341"," 8.3414060","163.97186","120.499381","319.188003","0.22845697","5.243005e+00","-0.039650169","32.72697","-0.6238117122","19.320481","234.60548788","0.040118031"
"17002"," 0.0000000","HZ","37.26693"," 973.382349"," 8.3414060","163.97186","124.701636","317.998377","0.24360443","2.521556e+00","-0.045130253","32.68244","-0.6224410447","18.524664","120.12528106","0.120182199"
"17003"," 0.0000000","HZ","37.10757"," 961.234581"," 8.3414060","163.97186","126.483997","323.354131","0.27469003","5.882295e+00","-0.057716777","32.72583","-0.6397910922","18.594833","230.23688437","0.071084469"
"17004"," 0.0000000","HZ","37.26693"," 973.382349"," 8.3414060","163.97186","128.683234","332.577843","0.26688401","1.303437e+01","-0.064133567","32.67722","-0.6345292539","19.145504","111.91097068","0.138099544"
"17005"," 1.0760000","HZ","36.78884"," 973.382349"," 8.3414060","163.97186","131.273536","331.038593","0.29236794","5.464393e+00","-0.057547569","32.74215","-0.6240920425","19.458780"," 71.32968391","0.076176057"
"17006"," 0.0000000","HZ","36.86853"," 961.234581"," 8.3414060","163.97186","133.911819","136.503499","0.31785186","1.817803e+00","-0.055145995","32.83447","-0.6334223657","19.160754"," 98.20968219","0.140834325"
"17007"," 0.0000000","HZ","36.70916"," 961.234581"," 8.3414060","163.97186","135.981778","135.732053","0.32333668","2.989087e+00","-0.075885610","32.81248","-0.5984405170","19.013424","127.43175095","0.181660481"
"17008"," 0.5380000","HZ","36.86853"," 955.224874"," 8.3414060","163.97186","138.059536","136.839725","0.32230660","5.512826e+00","-0.115332241","32.71139","-0.5963711768","18.943962","258.89094344","0.060006524"
"17009"," 0.0000000","HZ","37.02789"," 973.382349"," 8.3414060","163.97186","140.143974","141.629401","0.30400272","1.894863e+01","-0.097526722","32.70319","-0.6249561004","19.340751","117.02030830","0.106434586"
"17010"," 0.0000000","HZ","37.02789"," 979.518812"," 8.3414060","163.97186","137.459189","214.651553","0.31423241","5.038120e+01","-0.069920221","32.65580","-0.5657881987","19.759284"," 10.50447766","0.121981738"
"17011"," 0.5380000","HZ","36.94821"," 973.382349"," 8.3414060","163.97186","128.424274","208.212437","0.29283095","4.230504e+01","-0.073574134","32.52446","-0.5922757519","20.339302","337.03189508","0.093309434"
"17012"," 0.0000000","HZ","36.86853"," 973.382349"," 8.3414060","163.97186","120.882487","202.983069","0.27142948","7.176139e+01","-0.068704312","32.51712","-0.5720746779","19.198383","338.17266542","0.064361532"
"17013"," 0.0000000","HZ","36.54980"," 955.224874"," 8.3414060","163.97186","121.781496","233.560039","0.25002802","1.166458e+01","-0.055652996","32.57352","-0.5958406518","19.637264","239.47713148","0.051218904"
"17014"," 0.0000000","HZ","36.62948"," 955.224874"," 8.3414060","163.97186","120.308549","232.957273","0.22862655","2.546193e+00","-0.069625909","32.76931","-0.5921454169","20.425344","340.40046789","0.076638851"
"17015"," 0.0000000","HZ","36.62948","1049.543688"," 8.3414060","163.97186","118.358466","228.221477","0.20722509","6.419221e+01","-0.084802318","32.75800","-0.5675186046","20.447615","225.33834302","0.180369246"
"17016"," 0.0000000","HZ","36.78884"," 949.259042"," 8.3414060","163.97186","123.230640","188.166921","0.18582363","6.240760e+01","-0.085272698","33.01826","-0.5714170066","21.518559","236.80163161","0.252707375"
"17017"," 1.0760000","HZ","36.86853","1049.543688"," 8.3414060","163.97186","128.124145","195.003065","0.16442216","1.034201e+02","-0.080539219","32.98295","-0.5501858283","21.024782","222.29149198","0.378443842"
"17018"," 0.5380000","HZ","36.94821","1023.571296"," 8.3414060","163.97186","134.320407","214.944266","0.18271342","4.200667e+01","-0.084250526","33.14052","-0.5625080517","22.042705","127.06665263","0.101182060"
"17019"," 0.5380000","HZ","36.86853","1004.463886"," 8.3414060","163.97186","139.824737","231.598885","0.22494174","1.182989e+01","-0.076121352","33.02844","-0.5747337414","21.655651"," 99.56366620","0.022142144"
"17020"," 0.0000000","HZ","36.86853"," 985.695953"," 8.3414060","163.97186","140.445241","240.744848","0.26717006","1.906594e+01","-0.071120305","32.92995","-0.5879705467","20.959153"," 50.86056703","0.086281851"
"17021"," 0.0000000","HZ","36.86853"," 998.169232"," 8.3414060","163.97186","146.869956","204.937828","0.24272637","7.664141e+01","-0.085416376","32.89634","-0.5550998577","20.647920"," 14.22147186","0.048078275"
"17022"," 0.0000000","HZ","36.70916"," 973.382349"," 8.3414060","163.97186","149.062134","190.501110","0.26778717","1.614711e+02","-0.078985149","32.79283","-0.5417652535","20.552384"," 55.97653021","0.189265111"
"17023"," 0.0000000","HZ","36.86853"," 979.518812"," 8.3414060","163.97186","141.424409","189.150125","0.30409797","1.726402e+02","-0.076866031","32.89168","-0.5275791917","20.725891"," 19.16849759","0.200594945"
"17024"," 0.5380000","HZ","36.86853"," 961.234581"," 8.3414060","163.97186","131.821659","188.456175","0.39669133","2.008662e+02","-0.067254527","32.82476","-0.5373815924","20.792050"," 63.27261312","0.395904824"
"17025"," 0.0000000","HZ","37.02789"," 973.382349"," 8.3414060","163.97186","125.212696","182.029352","0.48928469","2.828434e+02","-0.067132673","32.93161","-0.5333476279","20.103380"," 80.14088887","0.312121035"
"17026"," 0.5380000","HZ","36.94821"," 961.234581"," 8.3414060","163.97186","121.547123","184.863168","0.58187805","1.770530e+02","-0.078494796","32.80823","-0.5426369175","20.057925"," 64.79903699","0.199151485"
"17027"," 0.5380000","HZ","37.02789","1004.463886"," 8.3414060","163.97186","121.499552","225.763424","0.67447141","1.771716e+02","-0.095139233","33.52239","-0.5130298526","21.272144"," 58.93644252","0.371247927"
"17028"," 0.0000000","HZ","37.02789"," 985.695953"," 8.3414060","163.97186","121.813842","267.180408","0.60310021","1.950024e+02","-0.133897518","33.04503","-0.5371175028","20.153333","307.09708139","0.004620287"
"17029"," 0.0000000","HZ","37.02789"," 979.518812"," 8.3414060","163.97186","121.349869","266.374863","0.39225965","2.462583e+02","-0.218600015","34.48089","-0.5354883505","21.949910"," 60.76428188","0.290678318"
"17030"," 0.0000000","HZ","37.18725"," 973.382349"," 8.3414060","163.97186","120.422715","265.677839","0.18141909","9.750823e+01","-0.226238181","34.15490","-0.5888768334","22.382236"," 82.23265112","0.405739950"
"17031"," 0.0000000","HZ","37.18725"," 967.287341"," 8.3414060","163.97186","119.226971","265.094388","0.16092902","1.724174e+02","-0.212913917","33.73552","-0.5538118038","20.848838"," 46.46241385","0.216036366"
"17032"," 0.0000000","HZ","37.34661"," 967.287341"," 8.3414060","163.97186","116.776439","275.984167","0.14043896","1.399401e+02","-0.211350255","33.04958","-0.5592487500","20.375046","167.23226612","0.180701059"
"17033"," 0.0000000","HZ","37.34661"," 973.382349"," 8.3414060","163.97186","114.096597","274.942746","0.12635279","1.442079e+02","-0.186809531","34.11369","-0.5431241329","22.353632"," 39.50273957","0.202027711"
"17034"," 1.0760000","HZ","37.42629"," 961.234581"," 8.3414060","163.97186","111.030906","267.170769","0.12618542","8.373221e+01","-0.195260438","34.29471","-0.5214657539","23.267802","345.64192942","0.099970108"
"17035"," 0.0000000","HZ","37.34661"," 973.382349"," 8.3414060","163.97186","110.191577","292.347921","0.14490203","1.055460e+02","-0.173159310","34.66457","-0.5482676454","23.961623","  3.82244625","0.134352073"
"17036"," 1.0760000","HZ","37.42629"," 973.382349"," 8.3414060","163.97186","107.815845","224.243463","0.16361864","8.764928e+01","-0.151522455","34.97252","-0.5484144139","23.929018","292.95648921","0.093053675"
"17037"," 0.0000000","HZ","37.58566"," 961.234581"," 8.3414060","163.97186","105.030530","221.854255","0.22604635","9.257611e+01","-0.140901845","35.05361","-0.6120687846","23.224862","101.16509925","0.249170610"
"17038"," 0.0000000","HZ","36.23108"," 961.234581"," 8.3414060","163.97186","101.286475","225.085613","0.41687959","8.166668e+01","-0.151545602","35.08805","-0.5595418978","22.611050"," 23.94594779","0.192740116"
"17039"," 0.0000000","HZ","36.31076"," 991.913010"," 8.3414060","163.97186"," 97.064432","239.642099","0.45477634","1.445013e+02","-0.196297855","35.14297","-0.5312352861","22.773923"," 53.34826041","0.221965588"
"17040"," 0.0000000","HZ","36.39044"," 998.169232"," 8.3414060","163.97186"," 95.088301","390.170612","0.20924209","2.958161e+02","-0.201131473","34.72412","-0.5199060234","22.859861"," 22.53127964","0.133917332"
"17041"," 0.0000000","HZ","36.47012"," 973.382349"," 8.3414060","163.97186"," 91.731114","316.593469","0.14437033","3.217797e+02","-0.280398162","34.84866","-0.4996606079","23.970870"," 12.44793640","0.223632329"
"17042"," 0.0000000","HZ","36.62948"," 967.287341"," 8.3414060","163.97186"," 89.117519","313.014869","0.15798070","5.015861e+02","-0.341732162","34.86520","-0.4339952606","24.013174","349.88201022","0.240295344"
"17043"," 1.0760000","HZ","36.78884"," 961.234581"," 8.3414060","163.97186"," 86.643727","245.326659","0.17159108","7.357966e+02","-0.299413699","35.08374","-0.4377899216","23.771415"," 10.60602647","0.203558268"
"17044"," 0.5380000","HZ","36.07171"," 973.382349"," 8.3414060","163.97186"," 82.568033","257.725100","0.19434062","7.844545e+02","-0.365061795","35.19413","-0.4615820638","23.697682"," 21.65445697","0.373135529"
"17045"," 0.0000000","HZ","36.62948"," 979.518812"," 8.3414060","163.97186"," 79.636590","276.029922","0.18825824","9.490028e+02","-0.316294417","35.24113","-0.4538720961","23.268776"," 14.78009195","0.364413102"
"17046"," 0.0000000","HZ","36.78884"," 961.234581"," 8.3414060","163.97186"," 75.951063","120.665584","0.18217585","1.314695e+03","-0.225432274","35.22586","-0.4717014674","23.844805"," 18.72713557","0.234699648"
"17047"," 0.5380000","HZ","36.62948"," 967.287341"," 8.3414060","163.97186"," 72.987845","121.428523","0.17609347","1.387018e+03","-0.152576673","35.08525","-0.4718276204","23.576568"," 19.40472803","0.353773886"
"17048"," 0.5380000","HZ","37.02789"," 961.234581"," 8.3414060","163.97186"," 70.490376","126.741076","0.17001108","1.613735e+03","-0.114861975","35.09626","-0.4296409298","24.772891"," 17.78996861","0.512216746"
"17049"," 0.5380000","HZ","37.02789"," 961.234581"," 8.3414060","163.97186"," 67.212183","114.258741","0.16392870","1.783320e+03","-0.126949448","34.98962","-0.4120840214","24.859149","343.93858480","0.402277525"
"17050"," 0.0000000","HZ","37.10757"," 991.913010"," 8.3414060","163.97186"," 64.692141","123.835513","0.15784631","1.953885e+03","-0.157293614","35.22847","-0.3988210672","24.441516","  6.59690972","0.482588577"
"17051"," 0.5380000","HZ","37.18725","1004.463886"," 8.3414060","163.97186"," 64.396948","125.756412","0.15176393","2.235561e+03","-0.140485303","35.34423","-0.4436664694","24.728306"," 34.97299291","0.365241497"
"17052"," 0.0000000","HZ","36.94821"," 998.169232"," 8.3414060","163.97186"," 64.693897","135.725693","0.13134621","2.236221e+03","-0.131708337","35.30586","-0.4188091335","25.328979"," 40.67304746","0.543062940"
"17053"," 0.0000000","HZ","37.18725"," 985.695953"," 8.3414060","163.97186"," 67.392297","133.177288","0.13488071","2.041936e+03","-0.413142825","35.42529","-0.4373050071","25.081113"," 38.45892795","0.764202702"
"17054"," 0.0000000","HZ","37.10757","1010.796251"," 8.3414060","163.97186"," 71.447800","127.792234","0.13841521","2.290156e+03","-0.119274130","35.37491","-0.4510782704","24.792246"," 47.15340868","0.549708909"
